date,year,month,weekday,pref_code,pref_en,pref_ja,tmax_c,tmean_c,humidity_pct,transported,elderly,severe
2024-06-10,2024,6,Mon,27,Osaka,大阪府,26.5,22.0,79,11,6,0
2024-06-10,2024,6,Mon,28,Hyogo,兵庫県,24.3,20.9,84,8,7,0
2024-06-10,2024,6,Mon,40,Fukuoka,福岡県,24.2,21.5,89,9,3,0
2024-06-10,2024,6,Mon,47,Okinawa,沖縄県,27.8,25.8,90,3,2,0
2024-06-11,2024,6,Tue,1,Hokkaido,北海道,23.8,18.4,84,4,3,0
2024-06-11,2024,6,Tue,13,Tokyo,東京都,27.1,22.6,78,15,12,0
2024-06-11,2024,6,Tue,23,Aichi,愛知県,28.7,22.9,77,29,20,2
2024-06-11,2024,6,Tue,27,Osaka,大阪府,26.8,21.8,82,15,12,0
2024-06-11,2024,6,Tue,28,Hyogo,兵庫県,25.1,21.3,87,12,7,0
2024-06-11,2024,6,Tue,40,Fukuoka,福岡県,25.8,21.8,85,13,7,0
2024-06-11,2024,6,Tue,47,Okinawa,沖縄県,26.4,25.4,94,0,0,0
2024-06-12,2024,6,Wed,1,Hokkaido,北海道,25.5,18.2,85,11,5,0
2024-06-12,2024,6,Wed,13,Tokyo,東京都,28.1,23.0,79,25,9,0
2024-06-12,2024,6,Wed,23,Aichi,愛知県,27.5,23.3,77,26,15,1
2024-06-12,2024,6,Wed,27,Osaka,大阪府,27.0,22.9,79,25,19,0
2024-06-12,2024,6,Wed,28,Hyogo,兵庫県,25.9,22.2,83,23,15,5
2024-06-12,2024,6,Wed,40,Fukuoka,福岡県,25.6,22.8,79,16,9,0
2024-06-12,2024,6,Wed,47,Okinawa,沖縄県,27.3,25.6,94,0,0,0
2024-06-13,2024,6,Thu,1,Hokkaido,北海道,21.1,17.2,90,5,4,0
2024-06-13,2024,6,Thu,13,Tokyo,東京都,24.4,21.7,85,8,3,1
2024-06-13,2024,6,Thu,23,Aichi,愛知県,28.1,23.4,79,18,9,0
2024-06-13,2024,6,Thu,27,Osaka,大阪府,30.5,24.9,72,29,20,0
2024-06-13,2024,6,Thu,28,Hyogo,兵庫県,26.8,23.2,84,19,9,0
2024-06-13,2024,6,Thu,40,Fukuoka,福岡県,26.6,23.0,82,23,13,0
2024-06-13,2024,6,Thu,47,Okinawa,沖縄県,27.0,25.6,93,4,1,0
2024-06-14,2024,6,Fri,1,Hokkaido,北海道,20.2,16.1,90,5,2,0
2024-06-14,2024,6,Fri,13,Tokyo,東京都,30.0,24.1,75,51,30,0
2024-06-14,2024,6,Fri,23,Aichi,愛知県,31.1,24.4,74,41,22,0
2024-06-14,2024,6,Fri,27,Osaka,大阪府,30.0,24.2,78,57,39,0
2024-06-14,2024,6,Fri,28,Hyogo,兵庫県,27.0,22.7,90,38,26,2
2024-06-14,2024,6,Fri,40,Fukuoka,福岡県,27.5,23.8,82,20,16,0
2024-06-14,2024,6,Fri,47,Okinawa,沖縄県,27.6,26.1,93,0,0,0
2024-06-15,2024,6,Sat,1,Hokkaido,北海道,20.9,17.8,86,9,5,1
2024-06-15,2024,6,Sat,13,Tokyo,東京都,28.7,23.6,78,29,17,0
2024-06-15,2024,6,Sat,23,Aichi,愛知県,28.0,23.3,73,15,8,0
2024-06-15,2024,6,Sat,27,Osaka,大阪府,29.4,24.4,77,19,9,0
2024-06-15,2024,6,Sat,28,Hyogo,兵庫県,26.6,23.3,86,18,12,1
2024-06-15,2024,6,Sat,40,Fukuoka,福岡県,27.6,24.2,80,15,7,0
2024-06-15,2024,6,Sat,47,Okinawa,沖縄県,29.1,27.0,91,2,0,0
2024-06-16,2024,6,Sun,1,Hokkaido,北海道,22.2,19.0,89,6,3,0
2024-06-16,2024,6,Sun,13,Tokyo,東京都,27.0,23.7,84,29,14,0
2024-06-16,2024,6,Sun,23,Aichi,愛知県,30.0,24.1,76,16,11,0
2024-06-16,2024,6,Sun,27,Osaka,大阪府,29.0,24.6,79,24,11,0
2024-06-16,2024,6,Sun,28,Hyogo,兵庫県,27.2,23.5,88,27,16,1
2024-06-16,2024,6,Sun,40,Fukuoka,福岡県,26.6,24.0,80,19,10,0
2024-06-16,2024,6,Sun,47,Okinawa,沖縄県,29.3,27.0,91,6,5,0
2024-06-17,2024,6,Mon,1,Hokkaido,北海道,25.3,20.4,72,8,4,0
2024-06-17,2024,6,Mon,13,Tokyo,東京都,29.7,25.2,78,31,20,2
2024-06-17,2024,6,Mon,23,Aichi,愛知県,28.4,23.5,70,6,3,0
2024-06-17,2024,6,Mon,27,Osaka,大阪府,27.7,23.6,76,12,8,0
2024-06-17,2024,6,Mon,28,Hyogo,兵庫県,26.1,23.0,81,9,5,0
2024-06-17,2024,6,Mon,40,Fukuoka,福岡県,25.2,21.8,87,10,2,0
2024-06-17,2024,6,Mon,47,Okinawa,沖縄県,28.5,27.0,90,3,2,0
2024-06-18,2024,6,Tue,1,Hokkaido,北海道,24.3,20.2,79,3,1,0
2024-06-18,2024,6,Tue,13,Tokyo,東京都,22.6,20.0,91,1,1,0
2024-06-18,2024,6,Tue,23,Aichi,愛知県,23.5,19.9,85,2,0,0
2024-06-18,2024,6,Tue,27,Osaka,大阪府,24.5,21.4,81,3,1,0
2024-06-18,2024,6,Tue,28,Hyogo,兵庫県,24.4,21.1,84,4,0,0
2024-06-18,2024,6,Tue,40,Fukuoka,福岡県,24.3,21.7,82,11,8,0
2024-06-18,2024,6,Tue,47,Okinawa,沖縄県,26.1,25.5,93,0,0,0
2024-06-19,2024,6,Wed,1,Hokkaido,北海道,22.3,17.4,77,5,2,0
2024-06-19,2024,6,Wed,13,Tokyo,東京都,28.5,22.5,74,25,16,1
2024-06-19,2024,6,Wed,23,Aichi,愛知県,29.5,22.6,71,33,21,0
2024-06-19,2024,6,Wed,27,Osaka,大阪府,27.8,22.5,75,28,17,0
2024-06-19,2024,6,Wed,28,Hyogo,兵庫県,27.1,23.2,69,16,9,0
2024-06-19,2024,6,Wed,40,Fukuoka,福岡県,30.0,23.8,72,13,8,0
2024-06-19,2024,6,Wed,47,Okinawa,沖縄県,29.6,27.1,90,10,8,0
2024-06-20,2024,6,Thu,1,Hokkaido,北海道,22.0,17.4,81,1,0,0
2024-06-20,2024,6,Thu,13,Tokyo,東京都,28.0,23.1,79,21,12,2
2024-06-20,2024,6,Thu,23,Aichi,愛知県,25.6,22.2,81,11,7,1
2024-06-20,2024,6,Thu,27,Osaka,大阪府,27.2,23.2,79,18,8,0
2024-06-20,2024,6,Thu,28,Hyogo,兵庫県,26.5,23.2,74,11,9,0
2024-06-20,2024,6,Thu,40,Fukuoka,福岡県,22.6,21.2,88,4,3,0
2024-06-20,2024,6,Thu,47,Okinawa,沖縄県,29.5,27.8,90,13,4,0
2024-06-21,2024,6,Fri,1,Hokkaido,北海道,25.1,19.4,83,8,3,0
2024-06-21,2024,6,Fri,13,Tokyo,東京都,22.8,20.5,85,2,1,0
2024-06-21,2024,6,Fri,23,Aichi,愛知県,27.4,22.1,82,7,3,0
2024-06-21,2024,6,Fri,27,Osaka,大阪府,27.4,22.8,77,6,6,0
2024-06-21,2024,6,Fri,28,Hyogo,兵庫県,25.9,22.0,83,8,4,1
2024-06-21,2024,6,Fri,40,Fukuoka,福岡県,26.6,22.7,87,13,5,0
2024-06-21,2024,6,Fri,47,Okinawa,沖縄県,29.9,28.1,89,23,18,2
2024-06-22,2024,6,Sat,1,Hokkaido,北海道,24.3,18.2,88,5,2,0
2024-06-22,2024,6,Sat,13,Tokyo,東京都,27.9,22.9,71,10,7,0
2024-06-22,2024,6,Sat,23,Aichi,愛知県,27.7,23.0,82,17,4,1
2024-06-22,2024,6,Sat,27,Osaka,大阪府,28.7,23.6,85,13,8,0
2024-06-22,2024,6,Sat,28,Hyogo,兵庫県,25.2,22.4,89,11,6,0
2024-06-22,2024,6,Sat,40,Fukuoka,福岡県,27.6,24.8,88,3,2,0
2024-06-22,2024,6,Sat,47,Okinawa,沖縄県,30.2,28.3,90,26,14,1
2024-06-23,2024,6,Sun,1,Hokkaido,北海道,25.2,19.7,80,7,5,0
2024-06-23,2024,6,Sun,13,Tokyo,東京都,24.4,22.5,87,3,0,0
2024-06-23,2024,6,Sun,23,Aichi,愛知県,27.0,24.2,91,3,0,0
2024-06-23,2024,6,Sun,27,Osaka,大阪府,28.8,25.9,89,9,5,0
2024-06-23,2024,6,Sun,28,Hyogo,兵庫県,25.7,24.4,99,8,5,0
2024-06-23,2024,6,Sun,40,Fukuoka,福岡県,27.2,25.4,88,4,0,0
2024-06-23,2024,6,Sun,47,Okinawa,沖縄県,30.1,28.4,89,28,13,0
2024-06-24,2024,6,Mon,1,Hokkaido,北海道,20.6,18.9,86,0,0,0
2024-06-24,2024,6,Mon,13,Tokyo,東京都,31.0,25.8,84,82,45,1
2024-06-24,2024,6,Mon,23,Aichi,愛知県,30.3,26.1,82,29,12,0
2024-06-24,2024,6,Mon,27,Osaka,大阪府,27.5,24.7,86,26,17,0
2024-06-24,2024,6,Mon,28,Hyogo,兵庫県,26.4,23.8,92,12,7,0
2024-06-24,2024,6,Mon,40,Fukuoka,福岡県,26.2,24.0,89,7,6,0
2024-06-24,2024,6,Mon,47,Okinawa,沖縄県,30.3,28.4,87,26,16,2
2024-06-25,2024,6,Tue,1,Hokkaido,北海道,21.6,17.0,85,1,1,0
2024-06-25,2024,6,Tue,13,Tokyo,東京都,31.0,26.7,80,58,33,1
2024-06-25,2024,6,Tue,23,Aichi,愛知県,28.3,25.1,82,28,18,0
2024-06-25,2024,6,Tue,27,Osaka,大阪府,27.3,24.5,87,8,6,0
2024-06-25,2024,6,Tue,28,Hyogo,兵庫県,26.4,24.2,87,1,1,0
2024-06-25,2024,6,Tue,40,Fukuoka,福岡県,25.0,22.3,89,5,3,0
2024-06-25,2024,6,Tue,47,Okinawa,沖縄県,30.4,28.4,86,26,17,0
2024-06-26,2024,6,Wed,1,Hokkaido,北海道,17.2,14.0,77,3,3,0
2024-06-26,2024,6,Wed,13,Tokyo,東京都,30.6,25.7,77,49,26,1
2024-06-26,2024,6,Wed,23,Aichi,愛知県,28.2,24.0,66,10,7,0
2024-06-26,2024,6,Wed,27,Osaka,大阪府,27.4,24.5,78,14,8,0
2024-06-26,2024,6,Wed,28,Hyogo,兵庫県,26.4,23.7,81,11,8,0
2024-06-26,2024,6,Wed,40,Fukuoka,福岡県,24.0,21.4,88,6,5,0
2024-06-26,2024,6,Wed,47,Okinawa,沖縄県,30.9,28.7,83,28,18,2
2024-06-27,2024,6,Thu,1,Hokkaido,北海道,24.1,17.1,81,6,6,0
2024-06-27,2024,6,Thu,13,Tokyo,東京都,28.2,24.2,76,24,16,0
2024-06-27,2024,6,Thu,23,Aichi,愛知県,28.0,23.3,71,18,9,0
2024-06-27,2024,6,Thu,27,Osaka,大阪府,25.2,22.8,78,10,7,0
2024-06-27,2024,6,Thu,28,Hyogo,兵庫県,24.0,22.4,80,5,1,0
2024-06-27,2024,6,Thu,40,Fukuoka,福岡県,24.1,22.3,92,2,1,0
2024-06-27,2024,6,Thu,47,Okinawa,沖縄県,30.9,28.7,79,18,9,0
2024-06-28,2024,6,Fri,1,Hokkaido,北海道,26.9,21.0,81,19,12,0
2024-06-28,2024,6,Fri,13,Tokyo,東京都,23.1,22.1,92,0,0,0
2024-06-28,2024,6,Fri,23,Aichi,愛知県,24.7,22.6,93,4,3,0
2024-06-28,2024,6,Fri,27,Osaka,大阪府,25.2,23.2,90,3,2,0
2024-06-28,2024,6,Fri,28,Hyogo,兵庫県,24.2,22.6,95,1,1,0
2024-06-28,2024,6,Fri,40,Fukuoka,福岡県,26.5,23.5,88,6,4,0
2024-06-28,2024,6,Fri,47,Okinawa,沖縄県,30.6,28.8,84,19,11,1
2024-06-29,2024,6,Sat,1,Hokkaido,北海道,27.2,21.6,81,33,13,1
2024-06-29,2024,6,Sat,13,Tokyo,東京都,28.0,23.6,83,21,8,0
2024-06-29,2024,6,Sat,23,Aichi,愛知県,30.5,25.4,83,42,24,0
2024-06-29,2024,6,Sat,27,Osaka,大阪府,27.6,24.7,85,24,19,0
2024-06-29,2024,6,Sat,28,Hyogo,兵庫県,27.1,24.3,88,18,6,0
2024-06-29,2024,6,Sat,40,Fukuoka,福岡県,28.2,24.6,87,15,7,0
2024-06-29,2024,6,Sat,47,Okinawa,沖縄県,30.9,28.8,83,22,9,0
2024-06-30,2024,6,Sun,1,Hokkaido,北海道,27.4,20.8,76,24,9,1
2024-06-30,2024,6,Sun,13,Tokyo,東京都,28.3,25.0,86,13,9,0
2024-06-30,2024,6,Sun,23,Aichi,愛知県,26.2,24.6,89,3,0,0
2024-06-30,2024,6,Sun,27,Osaka,大阪府,29.2,26.1,85,15,10,0
2024-06-30,2024,6,Sun,28,Hyogo,兵庫県,26.2,24.4,96,7,4,0
2024-06-30,2024,6,Sun,40,Fukuoka,福岡県,28.8,26.0,86,8,3,0
2024-06-30,2024,6,Sun,47,Okinawa,沖縄県,30.6,28.8,83,16,8,0
2024-07-01,2024,7,Mon,1,Hokkaido,北海道,22.2,17.5,87,5,4,0
2024-07-01,2024,7,Mon,13,Tokyo,東京都,28.1,26.3,87,15,10,1
2024-07-01,2024,7,Mon,23,Aichi,愛知県,26.6,25.1,91,5,1,0
2024-07-01,2024,7,Mon,27,Osaka,大阪府,26.6,25.8,90,14,9,0
2024-07-01,2024,7,Mon,28,Hyogo,兵庫県,25.1,24.4,99,0,0,0
2024-07-01,2024,7,Mon,40,Fukuoka,福岡県,27.0,25.3,91,5,1,0
2024-07-01,2024,7,Mon,47,Okinawa,沖縄県,31.0,29.1,83,21,13,0
2024-07-02,2024,7,Tue,1,Hokkaido,北海道,22.6,17.2,75,5,3,0
2024-07-02,2024,7,Tue,13,Tokyo,東京都,31.4,26.8,81,57,33,1
2024-07-02,2024,7,Tue,23,Aichi,愛知県,28.5,24.9,88,19,7,0
2024-07-02,2024,7,Tue,27,Osaka,大阪府,27.1,24.7,91,12,7,0
2024-07-02,2024,7,Tue,28,Hyogo,兵庫県,25.6,24.0,97,8,2,0
2024-07-02,2024,7,Tue,40,Fukuoka,福岡県,31.5,27.1,85,28,18,1
2024-07-02,2024,7,Tue,47,Okinawa,沖縄県,31.4,29.4,80,18,13,0
2024-07-03,2024,7,Wed,1,Hokkaido,北海道,26.5,19.3,72,12,9,0
2024-07-03,2024,7,Wed,13,Tokyo,東京都,31.4,26.4,82,59,32,1
2024-07-03,2024,7,Wed,23,Aichi,愛知県,32.5,27.3,80,106,60,2
2024-07-03,2024,7,Wed,27,Osaka,大阪府,31.1,26.7,87,87,51,0
2024-07-03,2024,7,Wed,28,Hyogo,兵庫県,29.0,26.2,94,81,49,1
2024-07-03,2024,7,Wed,40,Fukuoka,福岡県,32.5,28.5,79,90,46,1
2024-07-03,2024,7,Wed,47,Okinawa,沖縄県,31.8,29.4,82,24,10,1
2024-07-04,2024,7,Thu,1,Hokkaido,北海道,25.4,20.6,82,19,12,1
2024-07-04,2024,7,Thu,13,Tokyo,東京都,33.2,28.4,79,126,75,3
2024-07-04,2024,7,Thu,23,Aichi,愛知県,32.0,28.2,74,90,57,4
2024-07-04,2024,7,Thu,27,Osaka,大阪府,31.2,27.9,82,74,41,0
2024-07-04,2024,7,Thu,28,Hyogo,兵庫県,30.1,27.1,85,86,57,1
2024-07-04,2024,7,Thu,40,Fukuoka,福岡県,31.9,28.2,81,50,30,0
2024-07-04,2024,7,Thu,47,Okinawa,沖縄県,32.2,29.3,82,36,23,0
2024-07-05,2024,7,Fri,1,Hokkaido,北海道,28.0,22.1,84,16,9,0
2024-07-05,2024,7,Fri,13,Tokyo,東京都,33.7,28.3,79,205,135,6
2024-07-05,2024,7,Fri,23,Aichi,愛知県,33.8,28.7,73,201,107,3
2024-07-05,2024,7,Fri,27,Osaka,大阪府,32.8,28.3,78,148,85,2
2024-07-05,2024,7,Fri,28,Hyogo,兵庫県,31.4,27.9,77,95,63,0
2024-07-05,2024,7,Fri,40,Fukuoka,福岡県,32.3,28.3,79,55,30,3
2024-07-05,2024,7,Fri,47,Okinawa,沖縄県,32.0,29.5,79,34,22,1
2024-07-06,2024,7,Sat,1,Hokkaido,北海道,25.9,21.5,84,6,4,0
2024-07-06,2024,7,Sat,13,Tokyo,東京都,33.7,28.3,80,177,97,4
2024-07-06,2024,7,Sat,23,Aichi,愛知県,33.1,29.0,75,137,73,0
2024-07-06,2024,7,Sat,27,Osaka,大阪府,32.7,28.5,79,178,95,2
2024-07-06,2024,7,Sat,28,Hyogo,兵庫県,31.3,28.2,78,113,60,3
2024-07-06,2024,7,Sat,40,Fukuoka,福岡県,32.8,28.7,76,87,46,4
2024-07-06,2024,7,Sat,47,Okinawa,沖縄県,32.7,30.0,77,24,11,0
2024-07-07,2024,7,Sun,1,Hokkaido,北海道,24.4,21.5,89,7,5,1
2024-07-07,2024,7,Sun,13,Tokyo,東京都,32.8,28.5,81,272,161,8
2024-07-07,2024,7,Sun,23,Aichi,愛知県,35.0,29.3,71,212,118,3
2024-07-07,2024,7,Sun,27,Osaka,大阪府,32.5,28.2,79,165,84,0
2024-07-07,2024,7,Sun,28,Hyogo,兵庫県,31.1,27.6,82,92,59,1
2024-07-07,2024,7,Sun,40,Fukuoka,福岡県,33.0,29.0,75,95,48,1
2024-07-07,2024,7,Sun,47,Okinawa,沖縄県,32.0,29.5,79,26,11,1
2024-07-08,2024,7,Mon,1,Hokkaido,北海道,21.2,19.8,91,6,4,0
2024-07-08,2024,7,Mon,13,Tokyo,東京都,35.2,30.2,77,307,182,11
2024-07-08,2024,7,Mon,23,Aichi,愛知県,34.0,29.8,70,181,112,5
2024-07-08,2024,7,Mon,27,Osaka,大阪府,32.5,28.6,78,186,120,0
2024-07-08,2024,7,Mon,28,Hyogo,兵庫県,30.9,27.9,80,100,70,4
2024-07-08,2024,7,Mon,40,Fukuoka,福岡県,33.3,29.2,75,96,62,2
2024-07-08,2024,7,Mon,47,Okinawa,沖縄県,32.8,30.0,73,25,17,0
2024-07-09,2024,7,Tue,1,Hokkaido,北海道,26.3,20.7,87,13,7,0
2024-07-09,2024,7,Tue,13,Tokyo,東京都,33.7,28.7,78,140,93,9
2024-07-09,2024,7,Tue,23,Aichi,愛知県,31.6,27.5,81,118,75,3
2024-07-09,2024,7,Tue,27,Osaka,大阪府,31.9,28.5,79,122,77,0
2024-07-09,2024,7,Tue,28,Hyogo,兵庫県,30.1,27.6,82,55,37,0
2024-07-09,2024,7,Tue,40,Fukuoka,福岡県,33.6,29.3,72,99,64,5
2024-07-09,2024,7,Tue,47,Okinawa,沖縄県,31.2,29.0,80,15,8,0
2024-07-10,2024,7,Wed,1,Hokkaido,北海道,26.3,20.9,82,21,15,0
2024-07-10,2024,7,Wed,13,Tokyo,東京都,32.4,28.3,76,127,88,7
2024-07-10,2024,7,Wed,23,Aichi,愛知県,31.2,26.8,85,67,43,1
2024-07-10,2024,7,Wed,27,Osaka,大阪府,33.1,28.4,82,79,47,1
2024-07-10,2024,7,Wed,28,Hyogo,兵庫県,28.9,26.5,91,45,31,0
2024-07-10,2024,7,Wed,40,Fukuoka,福岡県,30.4,27.3,82,30,25,0
2024-07-10,2024,7,Wed,47,Okinawa,沖縄県,31.6,29.3,82,20,6,0
2024-07-11,2024,7,Thu,1,Hokkaido,北海道,25.8,20.6,83,13,9,1
2024-07-11,2024,7,Thu,13,Tokyo,東京都,29.5,27.2,81,59,46,1
2024-07-11,2024,7,Thu,23,Aichi,愛知県,27.5,25.2,89,15,8,0
2024-07-11,2024,7,Thu,27,Osaka,大阪府,27.8,26.2,86,26,19,0
2024-07-11,2024,7,Thu,28,Hyogo,兵庫県,26.5,25.1,92,18,8,0
2024-07-11,2024,7,Thu,40,Fukuoka,福岡県,26.7,24.5,87,18,12,1
2024-07-11,2024,7,Thu,47,Okinawa,沖縄県,31.7,29.7,79,19,14,0
2024-07-12,2024,7,Fri,1,Hokkaido,北海道,25.8,20.4,84,7,5,0
2024-07-12,2024,7,Fri,13,Tokyo,東京都,25.7,24.1,90,21,14,0
2024-07-12,2024,7,Fri,23,Aichi,愛知県,26.9,24.0,86,11,7,1
2024-07-12,2024,7,Fri,27,Osaka,大阪府,28.8,25.5,81,16,8,0
2024-07-12,2024,7,Fri,28,Hyogo,兵庫県,27.9,25.1,84,6,4,0
2024-07-12,2024,7,Fri,40,Fukuoka,福岡県,27.5,24.5,86,26,15,0
2024-07-12,2024,7,Fri,47,Okinawa,沖縄県,31.8,29.4,81,23,15,1
2024-07-13,2024,7,Sat,1,Hokkaido,北海道,22.7,19.4,82,15,5,1
2024-07-13,2024,7,Sat,13,Tokyo,東京都,30.3,25.5,79,46,23,0
2024-07-13,2024,7,Sat,23,Aichi,愛知県,29.4,24.4,81,37,24,2
2024-07-13,2024,7,Sat,27,Osaka,大阪府,29.6,25.4,82,48,27,0
2024-07-13,2024,7,Sat,28,Hyogo,兵庫県,28.1,25.0,82,26,20,0
2024-07-13,2024,7,Sat,40,Fukuoka,福岡県,28.9,25.4,86,16,8,0
2024-07-13,2024,7,Sat,47,Okinawa,沖縄県,32.1,30.0,76,25,15,1
2024-07-14,2024,7,Sun,1,Hokkaido,北海道,27.1,20.9,78,22,14,0
2024-07-14,2024,7,Sun,13,Tokyo,東京都,29.1,25.8,87,25,14,0
2024-07-14,2024,7,Sun,23,Aichi,愛知県,29.0,25.2,87,16,9,0
2024-07-14,2024,7,Sun,27,Osaka,大阪府,29.4,26.4,87,29,15,0
2024-07-14,2024,7,Sun,28,Hyogo,兵庫県,27.2,25.5,93,17,12,0
2024-07-14,2024,7,Sun,40,Fukuoka,福岡県,26.0,24.7,92,3,2,0
2024-07-14,2024,7,Sun,47,Okinawa,沖縄県,32.7,29.5,77,32,17,1
2024-07-15,2024,7,Mon,1,Hokkaido,北海道,28.0,22.2,79,32,23,0
2024-07-15,2024,7,Mon,13,Tokyo,東京都,27.0,24.7,88,20,15,0
2024-07-15,2024,7,Mon,23,Aichi,愛知県,30.1,25.7,88,44,25,0
2024-07-15,2024,7,Mon,27,Osaka,大阪府,29.3,26.0,89,41,22,0
2024-07-15,2024,7,Mon,28,Hyogo,兵庫県,28.1,25.1,94,19,12,0
2024-07-15,2024,7,Mon,40,Fukuoka,福岡県,29.0,25.0,86,11,4,0
2024-07-15,2024,7,Mon,47,Okinawa,沖縄県,32.8,30.2,71,25,13,0
2024-07-16,2024,7,Tue,1,Hokkaido,北海道,27.1,22.7,82,25,18,0
2024-07-16,2024,7,Tue,13,Tokyo,東京都,26.4,23.7,88,20,14,1
2024-07-16,2024,7,Tue,23,Aichi,愛知県,28.6,25.1,90,34,16,1
2024-07-16,2024,7,Tue,27,Osaka,大阪府,30.2,26.8,83,61,39,2
2024-07-16,2024,7,Tue,28,Hyogo,兵庫県,28.9,25.8,87,32,23,0
2024-07-16,2024,7,Tue,40,Fukuoka,福岡県,30.9,26.2,85,24,11,0
2024-07-16,2024,7,Tue,47,Okinawa,沖縄県,32.2,28.9,78,23,14,0
2024-07-17,2024,7,Wed,1,Hokkaido,北海道,28.7,23.6,81,57,37,3
2024-07-17,2024,7,Wed,13,Tokyo,東京都,30.1,25.7,84,51,28,0
2024-07-17,2024,7,Wed,23,Aichi,愛知県,31.1,26.6,85,39,20,1
2024-07-17,2024,7,Wed,27,Osaka,大阪府,30.7,27.4,82,122,69,0
2024-07-17,2024,7,Wed,28,Hyogo,兵庫県,29.4,26.6,88,64,38,1
2024-07-17,2024,7,Wed,40,Fukuoka,福岡県,31.4,27.5,85,92,40,2
2024-07-17,2024,7,Wed,47,Okinawa,沖縄県,32.3,29.6,79,27,12,0
2024-07-18,2024,7,Thu,1,Hokkaido,北海道,31.2,24.3,81,52,32,1
2024-07-18,2024,7,Thu,13,Tokyo,東京都,31.0,26.8,85,103,52,1
2024-07-18,2024,7,Thu,23,Aichi,愛知県,33.3,28.0,77,108,59,3
2024-07-18,2024,7,Thu,27,Osaka,大阪府,32.7,28.1,80,105,63,1
2024-07-18,2024,7,Thu,28,Hyogo,兵庫県,29.1,27.0,87,55,30,0
2024-07-18,2024,7,Thu,40,Fukuoka,福岡県,32.3,27.9,78,67,31,2
2024-07-18,2024,7,Thu,47,Okinawa,沖縄県,33.0,30.3,76,16,5,0
2024-07-19,2024,7,Fri,1,Hokkaido,北海道,24.9,22.5,89,17,12,0
2024-07-19,2024,7,Fri,13,Tokyo,東京都,32.5,28.1,83,129,66,2
2024-07-19,2024,7,Fri,23,Aichi,愛知県,32.4,28.5,82,118,66,1
2024-07-19,2024,7,Fri,27,Osaka,大阪府,33.2,29.3,76,160,91,1
2024-07-19,2024,7,Fri,28,Hyogo,兵庫県,30.1,28.0,88,115,75,3
2024-07-19,2024,7,Fri,40,Fukuoka,福岡県,32.5,28.8,79,50,28,0
2024-07-19,2024,7,Fri,47,Okinawa,沖縄県,33.5,30.6,73,22,8,2
2024-07-20,2024,7,Sat,1,Hokkaido,北海道,31.3,25.4,84,75,42,3
2024-07-20,2024,7,Sat,13,Tokyo,東京都,35.2,29.8,79,301,130,5
2024-07-20,2024,7,Sat,23,Aichi,愛知県,33.5,28.6,79,100,52,0
2024-07-20,2024,7,Sat,27,Osaka,大阪府,33.0,29.5,78,131,71,1
2024-07-20,2024,7,Sat,28,Hyogo,兵庫県,31.0,28.2,84,81,40,0
2024-07-20,2024,7,Sat,40,Fukuoka,福岡県,33.4,29.0,79,87,44,3
2024-07-20,2024,7,Sat,47,Okinawa,沖縄県,33.8,30.5,72,17,8,2
2024-07-21,2024,7,Sun,1,Hokkaido,北海道,31.9,25.5,77,66,39,3
2024-07-21,2024,7,Sun,13,Tokyo,東京都,32.2,27.9,79,133,64,3
2024-07-21,2024,7,Sun,23,Aichi,愛知県,34.0,29.3,76,126,63,4
2024-07-21,2024,7,Sun,27,Osaka,大阪府,33.7,29.4,80,155,85,0
2024-07-21,2024,7,Sun,28,Hyogo,兵庫県,31.4,28.5,86,102,59,2
2024-07-21,2024,7,Sun,40,Fukuoka,福岡県,32.6,28.7,83,63,32,0
2024-07-21,2024,7,Sun,47,Okinawa,沖縄県,33.9,30.8,71,18,10,1
2024-07-22,2024,7,Mon,1,Hokkaido,北海道,32.5,27.2,70,64,34,1
2024-07-22,2024,7,Mon,13,Tokyo,東京都,35.1,29.8,77,209,119,3
2024-07-22,2024,7,Mon,23,Aichi,愛知県,34.8,29.3,73,176,103,3
2024-07-22,2024,7,Mon,27,Osaka,大阪府,33.5,29.4,79,192,120,3
2024-07-22,2024,7,Mon,28,Hyogo,兵庫県,31.8,28.6,87,118,77,3
2024-07-22,2024,7,Mon,40,Fukuoka,福岡県,32.8,28.9,82,106,62,2
2024-07-22,2024,7,Mon,47,Okinawa,沖縄県,32.8,30.5,71,17,9,2
2024-07-23,2024,7,Tue,1,Hokkaido,北海道,29.9,26.1,81,54,35,3
2024-07-23,2024,7,Tue,13,Tokyo,東京都,33.3,29.3,77,224,121,5
2024-07-23,2024,7,Tue,23,Aichi,愛知県,34.7,29.9,73,140,70,5
2024-07-23,2024,7,Tue,27,Osaka,大阪府,33.5,29.6,75,134,83,2
2024-07-23,2024,7,Tue,28,Hyogo,兵庫県,30.9,28.1,86,103,63,2
2024-07-23,2024,7,Tue,40,Fukuoka,福岡県,33.5,29.3,77,92,51,0
2024-07-23,2024,7,Tue,47,Okinawa,沖縄県,31.4,29.4,77,6,4,0
2024-07-24,2024,7,Wed,1,Hokkaido,北海道,27.1,22.7,86,16,8,0
2024-07-24,2024,7,Wed,13,Tokyo,東京都,34.8,30.0,74,159,91,5
2024-07-24,2024,7,Wed,23,Aichi,愛知県,31.3,28.4,80,63,34,1
2024-07-24,2024,7,Wed,27,Osaka,大阪府,33.2,29.4,77,124,65,3
